index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,active
1502,s__1972,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01,1
1503,s__1973,refrigerator,kitchen_appliance,2,refridgerator,n04070727,refrigerator.n.01,1
1504,s__1974,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1505,s__1975,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1506,s__1976,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1507,s__1977,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1508,s__1978,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1509,s__1979,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1510,s__1980,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1511,s__1981,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1512,s__1982,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1513,s__1983,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1514,s__1984,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1515,s__1985,armchair,chair,2,chair,n02738535,armchair.n.01,1
1516,s__1986,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1517,s__1987,dining_table,table,2,table,n04379243,table.n.02,1
1518,s__1988,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1519,s__1989,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1520,s__1990,chair,chair,2,chair,n03001627,chair.n.01,1
1521,s__1991,armchair,chair,2,chair,n02738535,armchair.n.01,1
1522,s__1992,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1523,s__1993,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1524,s__1994,candle,candle,2,lamp,n02948072,candle.n.01,1
1525,s__1995,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1526,s__1996,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1527,s__1997,stand,stand,2,night_stand,n04301000,stand.n.04,1
1528,s__1998,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1529,s__1999,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1530,s__2000,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1531,s__2001,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1532,s__2002,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1533,s__2003,chair,chair,2,chair,n03001627,chair.n.01,1
1534,s__2004,chair,chair,2,chair,n03001627,chair.n.01,1
1535,s__2005,desk,desk,2,desk,n03179701,desk.n.01,1
1536,s__2006,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1537,s__2007,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1538,s__2008,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1539,s__2009,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1540,s__2010,window,window,2,window,n04587648,window.n.01,1
1541,s__2011,window,window,2,window,n04587648,window.n.01,1
1542,s__2012,window,window,2,window,n04587648,window.n.01,1
1543,s__2013,window,window,2,window,n04587648,window.n.01,1
1544,s__2014,window,window,2,window,n04587648,window.n.01,1
1545,s__2015,window,window,2,window,n04587648,window.n.01,1
1546,s__2016,window,window,2,window,n04587648,window.n.01,1
1547,s__2017,window,window,2,window,n04587648,window.n.01,1
1548,s__2019,window,window,2,window,n04587648,window.n.01,1
1549,s__2020,stand,stand,2,night_stand,n04301000,stand.n.04,1
1550,s__2021,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1551,s__2022,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
1552,s__2023,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1553,s__2024,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
1554,s__2025,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1555,s__2026,candle,candle,2,lamp,n02948072,candle.n.01,1
1556,s__2027,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1557,s__2028,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1558,s__2029,picture_frame,picture_frame,2,picture,n03931765,picture_frame.n.01,1
1559,s__2030,chair,chair,2,chair,n03001627,chair.n.01,1
1560,s__2031,drumset,music,2,otherprop,n03249569,drum.n.01,1
1561,s__2032,guitar,music,2,otherprop,n03467517,guitar.n.01,1
1562,s__2033,amplifier,music,2,otherprop,n02705944,amplifier.n.01,1
1563,s__2034,keyboard,music,2,otherprop,n03085013,computer_keyboard.n.01,1
1564,s__2035,microphone,music,2,otherprop,n03759954,microphone.n.01,1
1565,s__2036,accordion,music,2,otherprop,n02672831,accordion.n.01,1
1566,s__2037,theremin,music,2,otherprop,n04419642,theremin.n.01,1
1567,s__2038,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1568,s__2039,stand,stand,2,night_stand,n04301000,stand.n.04,1
1569,s__2040,kitchen_cabinet,kitchen_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1570,s__2041,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1571,s__2042,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1572,s__2043,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1573,s__2044,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1574,s__2045,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01,1
1575,s__2046,dining_table,table,2,table,n04379243,table.n.02,1
1576,s__2047,stand,stand,2,night_stand,n04301000,stand.n.04,1
1577,s__2048,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1578,s__2049,chair,chair,2,chair,n03001627,chair.n.01,1
1579,s__2050,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
1580,s__2051,stand,stand,2,night_stand,n04301000,stand.n.04,1
1581,s__2052,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1582,s__2053,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1583,s__2054,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1584,s__2055,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1585,s__2056,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1586,s__2057,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1587,s__2058,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1588,s__2059,armchair,chair,2,chair,n02738535,armchair.n.01,1
1589,s__2060,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1590,s__2061,armchair,chair,2,chair,n02738535,armchair.n.01,1
1591,s__2062,armchair,chair,2,chair,n02738535,armchair.n.01,1
1592,s__2083,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1593,s__2084,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1594,s__2085,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1595,s__2086,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1596,s__2087,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1597,s__2088,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1598,s__2089,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1599,s__2090,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1600,s__2091,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1601,s__2092,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1602,s__2093,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,1
1603,s__2094,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,1
1604,s__2095,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1605,s__2096,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1606,s__2097,stand,stand,2,night_stand,n04301000,stand.n.04,1
1607,s__2098,stand,stand,2,night_stand,n04301000,stand.n.04,1
1608,s__2099,stand,stand,2,night_stand,n04301000,stand.n.04,1
1609,s__2100,stand,stand,2,night_stand,n04301000,stand.n.04,1
1610,s__2101,stand,stand,2,night_stand,n04301000,stand.n.04,1
1611,s__2103,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1612,s__2104,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1613,s__2105,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1614,s__2106,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1615,s__2107,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1616,s__2108,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1617,s__2109,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1618,s__2110,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1619,s__2111,stand,stand,2,night_stand,n04301000,stand.n.04,1
1620,s__2112,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1621,s__2113,desk,desk,2,desk,n03179701,desk.n.01,1
1622,s__2114,workplace,workplace,2,desk,-,-,1
1623,s__2115,desk,desk,2,desk,n03179701,desk.n.01,1
1624,s__2116,desk,desk,2,desk,n03179701,desk.n.01,1
1625,s__2117,desk,desk,2,desk,n03179701,desk.n.01,1
1626,s__2118,desk,desk,2,desk,n03179701,desk.n.01,1
1627,s__2119,desk,desk,2,desk,n03179701,desk.n.01,1
1628,s__2120,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1629,s__2121,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1630,s__2122,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1631,s__2123,workplace,workplace,2,desk,-,-,1
1632,s__2124,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1633,s__2125,workplace,workplace,2,desk,-,-,1
1634,s__2126,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1635,s__2127,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1636,s__2129,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1637,s__2130,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1638,s__2131,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1639,s__2132,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1640,s__2133,workplace,workplace,2,desk,-,-,1
1641,s__2134,workplace,workplace,2,desk,-,-,1
1642,s__2135,workplace,workplace,2,desk,-,-,1
1643,s__2136,workplace,workplace,2,desk,-,-,1
1644,s__2137,workplace,workplace,2,desk,-,-,1
1645,s__2138,workplace,workplace,2,desk,-,-,1
1646,s__2139,workplace,workplace,2,desk,-,-,1
1647,s__2140,workplace,workplace,2,desk,-,-,1
1648,s__2141,workplace,workplace,2,desk,-,-,1
1649,s__2142,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1650,s__2143,workplace,workplace,2,desk,-,-,1
1651,s__2144,workplace,workplace,2,desk,-,-,1
1652,s__2145,desk,desk,2,desk,n03179701,desk.n.01,1
1653,s__2146,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1654,s__2147,workplace,workplace,2,desk,-,-,1
1655,s__2148,workplace,workplace,2,desk,-,-,1
1656,s__2149,workplace,workplace,2,desk,-,-,1
1657,s__2150,workplace,workplace,2,desk,-,-,1
1658,s__2151,workplace,workplace,2,desk,-,-,1
1659,s__2153,desk,desk,2,desk,n03179701,desk.n.01,1
1660,s__2154,desk,desk,2,desk,n03179701,desk.n.01,1
1661,s__2155,desk,desk,2,desk,n03179701,desk.n.01,1
1662,s__2156,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1663,s__2157,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1664,s__2158,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1665,s__2159,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1666,s__2160,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1667,s__2161,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1668,s__2162,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1669,s__2163,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1670,s__2164,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1671,s__2165,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1672,s__2166,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1673,s__2167,armchair,chair,2,chair,n02738535,armchair.n.01,1
1674,s__2168,armchair,chair,2,chair,n02738535,armchair.n.01,1
1675,s__2169,armchair,chair,2,chair,n02738535,armchair.n.01,1
1676,s__2170,armchair,chair,2,chair,n02738535,armchair.n.01,1
1677,s__2171,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1678,s__2172,armchair,chair,2,chair,n02738535,armchair.n.01,1
1679,s__2173,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1680,s__2174,armchair,chair,2,chair,n02738535,armchair.n.01,1
1681,s__2175,armchair,chair,2,chair,n02738535,armchair.n.01,1
1682,s__2176,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1683,s__2177,armchair,chair,2,chair,n02738535,armchair.n.01,1
1684,s__2178,armchair,chair,2,chair,n02738535,armchair.n.01,1
1685,s__2179,armchair,chair,2,chair,n02738535,armchair.n.01,1
1686,s__2180,armchair,chair,2,chair,n02738535,armchair.n.01,1
1687,s__2181,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1688,s__2182,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1689,s__2183,armchair,chair,2,chair,n02738535,armchair.n.01,1
1690,s__2184,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1691,s__2185,armchair,chair,2,chair,n02738535,armchair.n.01,1
1692,s__2186,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1693,s__2187,chair,chair,2,chair,n03001627,chair.n.01,1
1694,s__2188,chair,chair,2,chair,n03001627,chair.n.01,1
1695,s__2189,chair,chair,2,chair,n03001627,chair.n.01,1
1696,s__2190,armchair,chair,2,chair,n02738535,armchair.n.01,1
1697,s__2191,armchair,chair,2,chair,n02738535,armchair.n.01,1
1698,s__2192,chair,chair,2,chair,n03001627,chair.n.01,1
1699,s__2193,chair,chair,2,chair,n03001627,chair.n.01,1
1700,s__2194,armchair,chair,2,chair,n02738535,armchair.n.01,1
1701,s__2195,armchair,chair,2,chair,n02738535,armchair.n.01,1
1702,s__2196,armchair,chair,2,chair,n02738535,armchair.n.01,1
1703,s__2197,chair,chair,2,chair,n03001627,chair.n.01,1
1704,s__2235,chair,chair,2,chair,n03001627,chair.n.01,1
1705,s__2236,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1706,s__2237,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1707,s__2238,desk,desk,2,desk,n03179701,desk.n.01,1
1708,s__2240,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1709,s__2241,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1710,s__2244,desk,desk,2,desk,n03179701,desk.n.01,1
1711,s__2245,desk,desk,2,desk,n03179701,desk.n.01,1
1712,s__2254,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1713,s__2255,chair,chair,2,chair,n03001627,chair.n.01,1
1714,s__2256,chair,chair,2,chair,n03001627,chair.n.01,1
1715,s__2257,chair,chair,2,chair,n03001627,chair.n.01,1
1716,s__2258,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1717,s__2259,chair,chair,2,chair,n03001627,chair.n.01,1
1718,s__2260,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1719,s__2261,chair,chair,2,chair,n03001627,chair.n.01,1
1720,s__2262,chair,chair,2,chair,n03001627,chair.n.01,1
1721,s__2263,chair,chair,2,chair,n03001627,chair.n.01,1
1722,s__2264,chair,chair,2,chair,n03001627,chair.n.01,1
1723,s__2265,chair,chair,2,chair,n03001627,chair.n.01,1
1724,s__2266,chair,chair,2,chair,n03001627,chair.n.01,1
1725,s__2267,chair,chair,2,chair,n03001627,chair.n.01,1
1726,s__2268,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1727,s__2269,chair,chair,2,chair,n03001627,chair.n.01,1
1728,s__2270,chair,chair,2,chair,n03001627,chair.n.01,1
1729,s__2271,chair,chair,2,chair,n03001627,chair.n.01,1
1730,s__2272,chair,chair,2,chair,n03001627,chair.n.01,1
1731,s__2273,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1732,s__2274,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1733,s__2275,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1734,s__2276,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1735,s__2277,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1736,s__2278,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1737,s__2279,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1738,s__2280,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1739,s__2281,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1740,s__2282,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1741,s__2283,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1742,s__2284,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1743,s__2285,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1744,s__2286,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1745,s__2287,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1746,s__2288,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1747,s__2289,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1748,s__2290,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1749,s__2291,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1750,s__2292,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1751,s__2293,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1752,s__2294,stand,stand,2,table,n04301000,stand.n.04,1
1753,s__2295,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1754,s__2296,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1755,s__2297,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1756,s__2298,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1757,s__2299,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1758,s__2300,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1759,s__2301,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1760,s__2302,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1761,s__2303,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1762,s__2304,stand,stand,2,night_stand,n04301000,stand.n.04,1
1763,s__2305,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1764,s__2306,weight_scale,household_appliance,2,otherprop,n04141975,scale.n.07,1
1765,s__2307,toilet_plunger,bathroom_stuff,2,otherprop,n03970156,plunger.n.03,1
1766,s__2308,soap_dish,bathroom_stuff,2,otherprop,n04254009,soap_dish.n.01,1
1767,s__2309,trash_can,bathroom_stuff,2,otherprop,n02946921,can.n.01,1
1768,s__2310,soap_dispenser,bathroom_stuff,2,otherprop,n04254120,soap_dispenser.n.01,1
1769,s__2311,shelving,bathroom_stuff,2,otherprop,n04190052,shelf.n.01,1
1770,s__2312,towel_hanger,bathroom_stuff,2,otherprop,n03490884,hanger.n.02,1
1771,s__2313,toiletries,bathroom_stuff,2,otherprop,n04447443,toiletry.n.01,1
1772,s__2314,hair_dryer,bathroom_stuff,2,otherprop,n03483316,hand_blower.n.01,1
1773,s__2315,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1774,s__2316,decoration,decoration,2,otherprop,n03169390,decoration.n.01,1
1775,s__2317,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1776,s__2318,food,kitchenware,2,otherprop,n00021265,food.n.01,1
1777,s__2319,cake,kitchenware,2,otherprop,n02937469,cake.n.01,1
1778,s__2320,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1779,s__2321,food,kitchenware,2,otherprop,n00021265,food.n.01,1
1780,s__2322,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1781,s__2323,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1782,s__2324,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1783,s__2325,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1784,s__2326,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1785,s__2327,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1786,s__2328,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1787,s__2329,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1788,s__2330,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1789,s__2331,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1790,s__2332,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1791,s__2333,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1792,s__2334,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1793,s__2335,surveillance_camera,household_appliance,2,otherprop,n02942699,camera.n.01,1
1794,s__2336,lawn_mower,household_appliance,2,otherprop,n03649909,lawn_mower.n.01,1
1795,s__2337,safe,safe,2,cabinet,n04125021,safe.n.01,1
1796,s__2338,mailbox,mailbox,2,otherprop,n03710193,mailbox.n.01,1
1797,s__2339,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
1798,s__2340,chair,chair,2,chair,n03001627,chair.n.01,1
1799,s__2341,chair,chair,2,chair,n03001627,chair.n.01,1
1800,s__2342,partition,partition,1,otherstructure,n03894379,partition.n.01,1
1801,s__2343,partition,partition,1,otherstructure,n03894379,partition.n.01,1
1802,s__2344,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1803,s__2345,safe,safe,2,cabinet,n04125021,safe.n.01,1
1804,s__2346,chair,chair,2,chair,n03001627,chair.n.01,1
1805,s__2347,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1806,s__2348,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01,1
1807,s__2349,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01,1
1808,s__2350,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1809,s__2351,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1810,s__2352,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1811,s__2353,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1812,s__2354,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1813,s__2355,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,1
1814,s__2356,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01,1
1815,s__2357,clock,clock,2,otherprop,n03046257,clock.n.01,1
1816,s__2358,fence,fence,2,door,n03327234,fence.n.01,1
1817,s__2359,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
1818,s__2360,grill,grill,2,otherfurniture,n03459591,grill.n.02,1
1819,s__2361,grill,grill,2,otherfurniture,n03459591,grill.n.02,1
1820,s__2362,fence,fence,2,door,n03327234,fence.n.01,1
1821,s__2363,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1822,s__2364,clock,clock,2,otherprop,n03046257,clock.n.01,1
1823,s__2365,clock,clock,2,otherprop,n03046257,clock.n.01,1
1824,s__2366,clock,clock,2,otherprop,n03046257,clock.n.01,1
1825,s__2367,clock,clock,2,otherprop,n03046257,clock.n.01,1
1826,s__2368,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1827,s__2369,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1828,s__2370,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1829,s__2371,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1830,s__2372,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1831,s__2373,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1832,s__2374,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
1833,s__2375,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1834,s__2376,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1835,s__2377,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1836,s__2378,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1837,s__2379,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1838,s__2380,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1839,s__2381,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1840,s__2382,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1841,s__2383,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1842,s__2384,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1843,s__2385,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1844,s__2386,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1845,s__2387,cart,cart,2,otherfurniture,n03484083,handcart.n.01,1
1846,s__2388,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1847,s__2389,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1848,s__2390,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1849,s__2391,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1850,s__2392,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1851,s__2393,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1852,s__2394,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1853,s__2395,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1854,s__2396,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1855,s__2397,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1856,s__2398,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1857,s__2399,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1858,s__2400,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1859,s__2401,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1860,s__2402,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1861,s__2403,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1862,s__2404,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1863,s__2405,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1864,s__2406,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1865,s__2407,stand,stand,2,night_stand,n04301000,stand.n.04,1
1866,s__2408,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1867,s__2409,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1868,s__2410,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1869,s__2411,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
